Payment Date,Brand,Product Line,Total Revenue,Average Receipt
2018-01-01,IMH,Domain Registration,5255.43,14.598417
2018-01-01,IMH,Your Web Layout,3093.16,99.779355
2018-01-01,IMH,Managed Hosting,940,34.814815
2018-01-01,IMH,WordPress,1593.47,106.231333
2018-01-02,HUB,Other,1208.11,16.325811
2018-01-02,HUB,Hub Shared,7930.45,100.385443
2018-01-02,HUB,Domain Registration,1223.13,14.561071
2018-01-02,HUB,Your Web Layout,471.97,78.661667
2018-01-02,IMH,Other,7858.06,17.778416
2018-01-02,IMH,Business Class,42850.57,110.439613
2018-01-02,IMH,Reseller,7009.49,51.540368
2018-01-02,IMH,VPS,30876.4,125.513821
2018-01-02,IMH,Dedicated,22970.87,348.043485
2018-01-02,IMH,Domain Registration,6889.36,14.059918
2018-01-02,IMH,Your Web Layout,1837.18,70.660769
2018-01-02,IMH,Managed Hosting,851.88,26.62125
2018-01-02,IMH,WordPress,3239.52,119.982222
2018-01-03,HUB,Other,1068.81,16.194091
2018-01-03,HUB,Hub Shared,9242.13,106.231379
2018-01-03,HUB,Domain Registration,1253.15,16.066026
2018-01-03,HUB,Your Web Layout,327.9,109.3
2018-01-03,IMH,Other,10146.13,23.595651
2018-01-03,IMH,Business Class,43907.58,116.465729
2018-01-03,IMH,Reseller,6462.13,53.406033
2018-01-03,IMH,VPS,31722.76,135.56735
2018-01-03,IMH,Dedicated,30890.16,490.32
2018-01-03,IMH,Domain Registration,6412.51,13.879892
2018-01-03,IMH,Your Web Layout,717.74,79.748889
2018-01-03,IMH,Managed Hosting,510,12.75
2018-01-03,IMH,WordPress,3259.92,112.411034
2018-01-04,HUB,Other,835.21,12.465821
2018-01-04,HUB,Hub Shared,5882.63,98.043833
2018-01-04,HUB,Domain Registration,1286.09,16.27962
2018-01-04,HUB,Your Web Layout,189.85,63.283333
2018-01-04,IMH,Other,9002.18,24.005813
2018-01-04,IMH,Business Class,43327.48,117.737717
2018-01-04,IMH,Reseller,6713.02,67.1302
2018-01-04,IMH,VPS,28799.75,148.45232
2018-01-04,IMH,Dedicated,22858.78,423.310741
2018-01-04,IMH,Domain Registration,6352.68,14.40517
2018-01-04,IMH,Your Web Layout,2741.84,161.284706
2018-01-04,IMH,Managed Hosting,609,20.3
2018-01-04,IMH,WordPress,3616.21,120.540333
2018-01-05,HUB,Other,1042.94,15.802121
2018-01-05,HUB,Hub Shared,7937.94,113.399143
2018-01-05,HUB,Domain Registration,1205.14,15.857105
2018-01-05,HUB,Your Web Layout,69.95,69.95
2018-01-05,IMH,Other,8122.64,20.155434
2018-01-05,IMH,Business Class,41955.04,116.541778
2018-01-05,IMH,Reseller,4539.71,52.787326
2018-01-05,IMH,VPS,30424.53,150.616485
2018-01-05,IMH,Dedicated,20830.16,452.829565
2018-01-05,IMH,Domain Registration,6193.8,14.013122
2018-01-05,IMH,Your Web Layout,1638.07,109.204667
2018-01-05,IMH,Managed Hosting,798,24.9375
2018-01-05,IMH,WordPress,2829.92,113.1968
2018-01-06,HUB,Other,1183.14,19.719
2018-01-06,HUB,Hub Shared,8062.47,118.565735
2018-01-06,HUB,Domain Registration,1277.01,16.584545
2018-01-06,IMH,Other,8097.7,23.816765
2018-01-06,IMH,Business Class,41689.59,121.190669
2018-01-06,IMH,Reseller,5645.9,69.702469
2018-01-06,IMH,VPS,23233.37,135.077733
2018-01-06,IMH,Dedicated,14674.92,396.619459
2018-01-06,IMH,Domain Registration,5513.14,14.508263
2018-01-06,IMH,Your Web Layout,1325.87,73.659444
2018-01-06,IMH,Managed Hosting,469,33.5
2018-01-06,IMH,WordPress,1658.14,78.959048
2018-01-07,HUB,Other,1240.2,18.790909
2018-01-07,HUB,Hub Shared,8423.11,110.830395
2018-01-07,HUB,Domain Registration,1493,17.77381
2018-01-07,IMH,Other,5444.7,17.395208
2018-01-07,IMH,Business Class,34490.13,111.980942
2018-01-07,IMH,Reseller,3767.49,45.391446
2018-01-07,IMH,VPS,24623.9,154.867296
2018-01-07,IMH,Dedicated,10374.3,345.81
2018-01-07,IMH,Domain Registration,5816,14.220049
2018-01-07,IMH,Your Web Layout,519.6,51.96
2018-01-07,IMH,Managed Hosting,220,12.941176
2018-01-07,IMH,WordPress,2027.21,112.622778
2018-01-08,HUB,Other,1190,21.636364
2018-01-08,HUB,Hub Shared,8247.81,98.188214
2018-01-08,HUB,Domain Registration,1334.1,16.47037
2018-01-08,HUB,Your Web Layout,119.9,59.95
2018-01-08,IMH,Other,7358.14,19.674171
2018-01-08,IMH,Business Class,43556.44,114.622211
2018-01-08,IMH,Reseller,5377.42,48.445225
2018-01-08,IMH,VPS,26727.15,134.307286
2018-01-08,IMH,Dedicated,23318.58,431.825556
2018-01-08,IMH,Domain Registration,7426.89,15.472688
2018-01-08,IMH,Your Web Layout,1748.57,134.505385
2018-01-08,IMH,Managed Hosting,708,27.230769
2018-01-08,IMH,WordPress,1361.76,97.268571
2018-01-09,HUB,Other,1077.98,20.339245
2018-01-09,HUB,Hub Shared,5640.88,104.460741
2018-01-09,HUB,Domain Registration,1355.05,19.085211
2018-01-09,HUB,Your Web Layout,49.95,49.95
2018-01-09,IMH,Other,7523.94,19.341748
2018-01-09,IMH,Business Class,43735.65,115.093816
2018-01-09,IMH,Reseller,5823.66,61.301684
2018-01-09,IMH,VPS,31519.41,154.506912
2018-01-09,IMH,Dedicated,23975.85,584.776829
2018-01-09,IMH,Domain Registration,6760.37,14.202458
2018-01-09,IMH,Your Web Layout,1824.36,140.335385
2018-01-09,IMH,Managed Hosting,902.5,31.12069
2018-01-09,IMH,WordPress,2006.64,105.612632
2018-01-10,HUB,Other,1009.64,15.297576
2018-01-10,HUB,Hub Shared,6381.4,99.709375
2018-01-10,HUB,Domain Registration,1391.06,15.286374
2018-01-10,HUB,Your Web Layout,319.9,106.633333
2018-01-10,IMH,Other,8894.07,22.459773
2018-01-10,IMH,Business Class,42327.27,119.568559
2018-01-10,IMH,Reseller,4807.82,48.0782
2018-01-10,IMH,VPS,20537.42,118.031149
2018-01-10,IMH,Dedicated,10381.87,296.624857
2018-01-10,IMH,Domain Registration,6667.48,14.882768
2018-01-10,IMH,Your Web Layout,1112.43,79.459286
2018-01-10,IMH,Managed Hosting,701.5,20.632353
2018-01-10,IMH,WordPress,2952.37,147.6185
2018-01-11,HUB,Other,1219.26,19.987869
2018-01-11,HUB,Hub Shared,8074.02,113.718592
2018-01-11,HUB,Domain Registration,1181.21,15.962297
2018-01-11,HUB,Your Web Layout,49.95,49.95
2018-01-11,IMH,Other,8134.15,20.386341
2018-01-11,IMH,Business Class,44111.25,119.542683
2018-01-11,IMH,Reseller,5110.56,48.672
2018-01-11,IMH,VPS,27706.62,149.765514
2018-01-11,IMH,Dedicated,15237.54,411.825405
2018-01-11,IMH,Domain Registration,6172.82,14.490188
2018-01-11,IMH,Your Web Layout,1754.15,83.530952
2018-01-11,IMH,Managed Hosting,780.5,23.651515
2018-01-11,IMH,WordPress,2271.11,133.594706
2018-01-12,HUB,Other,1030.66,17.468814
2018-01-12,HUB,Hub Shared,8572.39,111.32974
2018-01-12,HUB,Domain Registration,1534.89,17.054333
2018-01-12,HUB,Your Web Layout,119.9,59.95
2018-01-12,IMH,Other,8221.74,21.027468
2018-01-12,IMH,Business Class,42593.32,114.191206
2018-01-12,IMH,Reseller,5064.97,63.312125
2018-01-12,IMH,VPS,29665.7,146.136453
2018-01-12,IMH,Dedicated,25066.65,596.825
2018-01-12,IMH,Domain Registration,6550.6,14.524612
2018-01-12,IMH,Your Web Layout,1296.94,76.290588
2018-01-12,IMH,Managed Hosting,210,10.5
2018-01-12,IMH,WordPress,3070.63,146.220476
2018-01-13,HUB,Other,1119.6,18.354098
2018-01-13,HUB,Hub Shared,8044.56,121.887273
2018-01-13,HUB,Domain Registration,1130.24,16.621176
2018-01-13,IMH,Other,6915.24,17.2881
2018-01-13,IMH,Business Class,41567.66,124.082567
2018-01-13,IMH,Reseller,4453.27,53.653855
2018-01-13,IMH,VPS,25827.81,155.589217
2018-01-13,IMH,Dedicated,10097.52,305.985455
2018-01-13,IMH,Domain Registration,6259.78,14.97555
2018-01-13,IMH,Your Web Layout,1096.34,84.333846
2018-01-13,IMH,Managed Hosting,679,33.95
2018-01-13,IMH,WordPress,1710.85,106.928125
2018-01-14,HUB,Other,1034.71,18.812909
2018-01-14,HUB,Hub Shared,8369.87,107.306026
2018-01-14,HUB,Domain Registration,1322.07,17.395658
2018-01-14,HUB,Your Web Layout,156,156
2018-01-14,IMH,Other,8580.66,23.968324
2018-01-14,IMH,Business Class,36752.45,115.573742
2018-01-14,IMH,Reseller,3984.17,47.430595
2018-01-14,IMH,VPS,24435.37,155.639299
2018-01-14,IMH,Dedicated,15871.34,529.044667
2018-01-14,IMH,Domain Registration,5741.01,14.911714
2018-01-14,IMH,Your Web Layout,1151.52,82.251429
2018-01-14,IMH,Managed Hosting,769,32.041667
2018-01-14,IMH,WordPress,1685.2,105.325
2018-01-15,HUB,Other,1199.05,17.377536
2018-01-15,HUB,Hub Shared,11301.5,114.156566
2018-01-15,HUB,Domain Registration,1516.85,16.4875
2018-01-15,HUB,Your Web Layout,221.86,73.953333
2018-01-15,IMH,Other,11284.5,24.69256
2018-01-15,IMH,Business Class,49279.98,120.784265
2018-01-15,IMH,Reseller,5974.62,59.7462
2018-01-15,IMH,VPS,33185.72,176.519787
2018-01-15,IMH,Dedicated,17638.31,345.849216
2018-01-15,IMH,Domain Registration,7123.19,14.933312
2018-01-15,IMH,Your Web Layout,2939.88,113.072308
2018-01-15,IMH,Managed Hosting,403,15.5
2018-01-15,IMH,WordPress,2316.18,121.904211
2018-01-16,HUB,Other,1252.38,16.478684
2018-01-16,HUB,Hub Shared,10925.4,105.051923
2018-01-16,HUB,Domain Registration,1397.06,15.875682
2018-01-16,IMH,Other,9653.4,22.242857
2018-01-16,IMH,Business Class,48287.85,120.719625
2018-01-16,IMH,Reseller,7475.91,60.289597
2018-01-16,IMH,VPS,31316.72,151.288502
2018-01-16,IMH,Dedicated,16411.33,420.803333
2018-01-16,IMH,Domain Registration,7251.57,14.445359
2018-01-16,IMH,Your Web Layout,5849.47,243.727917
2018-01-16,IMH,Managed Hosting,345,15
2018-01-16,IMH,WordPress,1785.04,85.001905
2018-01-17,HUB,Other,1043.44,14.696338
2018-01-17,HUB,Hub Shared,8757.08,101.826512
2018-01-17,HUB,Domain Registration,1534.97,15.989271
2018-01-17,IMH,Other,9404.65,21.6697
2018-01-17,IMH,Business Class,41647.35,114.102329
2018-01-17,IMH,Reseller,5130.47,45.807768
2018-01-17,IMH,VPS,28779.43,125.674367
2018-01-17,IMH,Dedicated,15031.3,341.620455
2018-01-17,IMH,Domain Registration,6508.54,13.818556
2018-01-17,IMH,Your Web Layout,2420.63,161.375333
2018-01-17,IMH,Managed Hosting,255,17
2018-01-17,IMH,WordPress,1952.76,114.868235
2018-01-18,HUB,Other,824.33,17.538936
2018-01-18,HUB,Hub Shared,6975.8,112.512903
2018-01-18,HUB,Domain Registration,1106.26,16.511343
2018-01-18,HUB,Your Web Layout,453.93,226.965
2018-01-18,IMH,Other,9265.14,22.933515
2018-01-18,IMH,Business Class,47723.47,124.27987
2018-01-18,IMH,Reseller,6314.85,53.065966
2018-01-18,IMH,VPS,38166.45,183.492548
2018-01-18,IMH,Dedicated,20372.01,485.047857
2018-01-18,IMH,Domain Registration,5924.01,13.712986
2018-01-18,IMH,Your Web Layout,821.28,102.66
2018-01-18,IMH,Managed Hosting,962.5,22.916667
2018-01-18,IMH,WordPress,1526.53,101.768667
2018-01-19,HUB,Other,1042.65,15.56194
2018-01-19,HUB,Hub Shared,7825.9,108.693056
2018-01-19,HUB,Domain Registration,1432.99,17.26494
2018-01-19,HUB,Your Web Layout,49.99,49.99
2018-01-19,IMH,Other,7495.37,17.151876
2018-01-19,IMH,Business Class,50431.21,119.505237
2018-01-19,IMH,Reseller,5314.23,54.785876
2018-01-19,IMH,VPS,25845.98,148.540115
2018-01-19,IMH,Dedicated,24585.26,546.339111
2018-01-19,IMH,Domain Registration,6757.24,13.818487
2018-01-19,IMH,Your Web Layout,1074.4,67.15
2018-01-19,IMH,Managed Hosting,40,2
2018-01-19,IMH,WordPress,2158.42,89.934167
2018-01-20,HUB,Other,848.71,15.155536
2018-01-20,HUB,Hub Shared,7620.89,104.395753
2018-01-20,HUB,Domain Registration,995.32,16.053548
2018-01-20,HUB,Your Web Layout,295.9,98.633333
2018-01-20,IMH,Other,8287.47,22.893564
2018-01-20,IMH,Business Class,40636.02,119.870265
2018-01-20,IMH,Reseller,6352.4,68.305376
2018-01-20,IMH,VPS,25666.23,169.975033
2018-01-20,IMH,Dedicated,25188.06,475.246415
2018-01-20,IMH,Domain Registration,6061.84,14.163178
2018-01-20,IMH,Your Web Layout,858.44,66.033846
2018-01-20,IMH,Managed Hosting,110,6.470588
2018-01-20,IMH,WordPress,2471.77,123.5885
2018-01-21,HUB,Other,856.69,17.483469
2018-01-21,HUB,Hub Shared,5998.5,107.116071
2018-01-21,HUB,Domain Registration,863.42,15.418214
2018-01-21,HUB,Your Web Layout,238.41,119.205
2018-01-21,IMH,Other,7286.52,23.354231
2018-01-21,IMH,Business Class,39775.87,121.638746
2018-01-21,IMH,Reseller,6258.66,77.267407
2018-01-21,IMH,VPS,21739.78,158.684526
2018-01-21,IMH,Dedicated,8527.1,258.39697
2018-01-21,IMH,Domain Registration,5567.27,14.806569
2018-01-21,IMH,Your Web Layout,879.65,79.968182
2018-01-21,IMH,Managed Hosting,488,28.705882
2018-01-21,IMH,WordPress,2878.15,110.698077
2018-01-22,HUB,Other,1118.46,17.475938
2018-01-22,HUB,Hub Shared,9767,110.988636
2018-01-22,HUB,Domain Registration,1612.66,18.119775
2018-01-22,HUB,Your Web Layout,189.85,63.283333
2018-01-22,IMH,Other,8332.89,22.767459
2018-01-22,IMH,Business Class,45978.08,116.695635
2018-01-22,IMH,Reseller,6451.77,63.252647
2018-01-22,IMH,VPS,31705.76,152.431538
2018-01-22,IMH,Dedicated,16149.4,358.875556
2018-01-22,IMH,Domain Registration,6460.58,13.687669
2018-01-22,IMH,Your Web Layout,2310.78,256.753333
2018-01-22,IMH,Managed Hosting,533.01,19.741111
2018-01-22,IMH,WordPress,2665.85,102.532692
2018-01-23,HUB,Other,1620.12,27.933103
2018-01-23,HUB,Hub Shared,8412.86,109.257922
2018-01-23,HUB,Domain Registration,1049.29,15.207101
2018-01-23,IMH,Other,10006.44,25.856434
2018-01-23,IMH,Business Class,49259.45,115.36171
2018-01-23,IMH,Reseller,5839.31,62.120319
2018-01-23,IMH,VPS,33822.19,169.960754
2018-01-23,IMH,Dedicated,15471.03,386.77575
2018-01-23,IMH,Domain Registration,6892.37,14.540865
2018-01-23,IMH,Your Web Layout,2051.9,89.213043
2018-01-23,IMH,Managed Hosting,827,24.323529
2018-01-23,IMH,WordPress,2933.13,122.21375
2018-01-24,HUB,Other,1376.66,18.858356
2018-01-24,HUB,Hub Shared,9348.82,114.01
2018-01-24,HUB,Domain Registration,1316.11,16.248272
2018-01-24,HUB,Your Web Layout,119.94,59.97
2018-01-24,IMH,Other,8845.03,22.112575
2018-01-24,IMH,Business Class,49040.86,119.320827
2018-01-24,IMH,Reseller,5889.46,61.348542
2018-01-24,IMH,VPS,32572.86,178.971758
2018-01-24,IMH,Dedicated,17183.89,409.140238
2018-01-24,IMH,Domain Registration,7150.22,14.803768
2018-01-24,IMH,Your Web Layout,1119.31,74.620667
2018-01-24,IMH,Managed Hosting,589.5,15.513158
2018-01-24,IMH,WordPress,4304.61,143.487
2018-01-25,HUB,Other,929.75,14.527344
2018-01-25,HUB,Hub Shared,8723.29,111.837051
2018-01-25,HUB,Domain Registration,1055.29,15.750597
2018-01-25,HUB,Your Web Layout,309.83,61.966
2018-01-25,IMH,Other,9867.49,24.980987
2018-01-25,IMH,Business Class,51203.03,117.438142
2018-01-25,IMH,Reseller,4438.33,51.015287
2018-01-25,IMH,VPS,26880.45,142.981117
2018-01-25,IMH,Dedicated,26137.77,475.232182
2018-01-25,IMH,Domain Registration,7443.92,15.038222
2018-01-25,IMH,Your Web Layout,572.29,81.755714
2018-01-25,IMH,Managed Hosting,40,2
2018-01-25,IMH,WordPress,2656.19,156.246471
2018-01-26,HUB,Other,1375.12,20.524179
2018-01-26,HUB,Hub Shared,7573.18,108.188286
2018-01-26,HUB,Domain Registration,1244.16,15.552
2018-01-26,IMH,Other,9000.5,20.001111
2018-01-26,IMH,Business Class,48606.02,126.249403
2018-01-26,IMH,Reseller,7245.38,66.471376
2018-01-26,IMH,VPS,36909.48,167.011222
2018-01-26,IMH,Dedicated,32755.33,574.654912
2018-01-26,IMH,Domain Registration,7461.81,15.074364
2018-01-26,IMH,Your Web Layout,1508.32,116.024615
2018-01-26,IMH,Managed Hosting,926.01,24.368684
2018-01-26,IMH,WordPress,3516.22,121.248966
2018-01-27,HUB,Other,1255.44,16.7392
2018-01-27,HUB,Hub Shared,7462.39,106.605571
2018-01-27,HUB,Domain Registration,1558.87,16.238229
2018-01-27,IMH,Other,8399.16,22.948525
2018-01-27,IMH,Business Class,41903.61,118.37178
2018-01-27,IMH,Reseller,4938.71,51.444896
2018-01-27,IMH,VPS,23700.29,141.073155
2018-01-27,IMH,Dedicated,23389.67,497.652553
2018-01-27,IMH,Domain Registration,6553.33,14.530665
2018-01-27,IMH,Your Web Layout,1710.02,74.348696
2018-01-27,IMH,Managed Hosting,540,30
2018-01-27,IMH,WordPress,1509.8,107.842857
2018-01-28,HUB,Other,1442.65,20.907971
2018-01-28,HUB,Hub Shared,5777.7,109.013208
2018-01-28,HUB,Domain Registration,1202.11,16.24473
2018-01-28,IMH,Other,6331.78,17.736078
2018-01-28,IMH,Business Class,39184.93,118.742212
2018-01-28,IMH,Reseller,5329.03,51.738155
2018-01-28,IMH,VPS,18242.55,123.260473
2018-01-28,IMH,Dedicated,14239.21,474.640333
2018-01-28,IMH,Domain Registration,5786.1,14.79821
2018-01-28,IMH,Your Web Layout,1063.62,106.362
2018-01-28,IMH,Managed Hosting,0,0
2018-01-28,IMH,WordPress,1627.85,90.436111
2018-01-29,HUB,Other,1081.67,15.906912
2018-01-29,HUB,Hub Shared,10378.46,114.049011
2018-01-29,HUB,Domain Registration,1484.01,16.307802
2018-01-29,HUB,Your Web Layout,69.95,69.95
2018-01-29,IMH,Other,13097.9,28.473696
2018-01-29,IMH,Business Class,53221.27,117.746173
2018-01-29,IMH,Reseller,6368.81,107.945932
2018-01-29,IMH,VPS,35341.83,250.651277
2018-01-29,IMH,Dedicated,18883.9,510.375676
2018-01-29,IMH,Domain Registration,7962.49,14.244168
2018-01-29,IMH,Your Web Layout,3596.16,513.737143
2018-01-29,IMH,Managed Hosting,518,18.5
2018-01-29,IMH,WordPress,1750.15,102.95
2018-01-30,HUB,Other,1455.78,21.408529
2018-01-30,HUB,Hub Shared,8871,104.364706
2018-01-30,HUB,Domain Registration,1334.01,15.881071
2018-01-30,HUB,Your Web Layout,139.9,69.95
2018-01-30,IMH,Other,11672.22,26.229708
2018-01-30,IMH,Business Class,51763.56,119.823056
2018-01-30,IMH,Reseller,5939.44,91.376
2018-01-30,IMH,VPS,28696.75,220.744231
2018-01-30,IMH,Dedicated,17237.41,556.045484
2018-01-30,IMH,Domain Registration,7689.74,14.703136
2018-01-30,IMH,Your Web Layout,2154.85,307.835714
2018-01-30,IMH,Managed Hosting,604,12.851064
2018-01-30,IMH,WordPress,2748.26,130.869524
2018-01-31,HUB,Other,1331.12,19.291594
2018-01-31,HUB,Hub Shared,8391.07,114.946164
2018-01-31,HUB,Domain Registration,1343.09,16.581358
2018-01-31,IMH,Other,7712.72,20.789003
2018-01-31,IMH,Business Class,46623.43,117.144296
2018-01-31,IMH,Reseller,6765.48,140.9475
2018-01-31,IMH,VPS,20727.38,252.772927
2018-01-31,IMH,Dedicated,33968.32,1887.128889
2018-01-31,IMH,Domain Registration,6694.37,12.898593
2018-01-31,IMH,Your Web Layout,633.93,158.4825
2018-01-31,IMH,Managed Hosting,435.5,12.442857
2018-01-31,IMH,WordPress,2636.69,105.4676
2018-02-01,HUB,Other,906.85,16.488182
2018-02-01,HUB,Hub Shared,7664.6,97.020253
2018-02-01,HUB,Domain Registration,1028.27,16.585
2018-02-01,HUB,Your Web Layout,264.85,66.2125
2018-02-01,IMH,Other,11870.24,24.175642
2018-02-01,IMH,Business Class,51068.15,114.502578
2018-02-01,IMH,Reseller,9573.85,58.377134
2018-02-01,IMH,VPS,33488.33,108.376472
2018-02-01,IMH,Dedicated,27863.11,348.288875
2018-02-01,IMH,Domain Registration,6958.32,14.142927
2018-02-01,IMH,Your Web Layout,4955.82,150.176364
2018-02-01,IMH,Managed Hosting,1069,30.542857
2018-02-01,IMH,WordPress,3445.62,137.8248
2018-02-02,HUB,Other,1477.61,21.108714
2018-02-02,HUB,Hub Shared,8325.33,106.735
2018-02-02,HUB,Domain Registration,1403.02,17.759747
2018-02-02,HUB,Your Web Layout,471.97,78.661667
2018-02-02,IMH,Other,10224.36,22.771403
2018-02-02,IMH,Business Class,48937.18,115.690733
2018-02-02,IMH,Reseller,8506.92,63.014222
2018-02-02,IMH,VPS,32687.92,140.896207
2018-02-02,IMH,Dedicated,31623.77,445.405211
2018-02-02,IMH,Domain Registration,6997.21,14.457045
2018-02-02,IMH,Your Web Layout,2441,81.366667
2018-02-02,IMH,Managed Hosting,604,18.875
2018-02-02,IMH,WordPress,2783.44,107.055385
2018-02-03,HUB,Other,1268.64,17.868169
2018-02-03,HUB,Hub Shared,8747.2,110.724051
2018-02-03,HUB,Domain Registration,1475.01,17.353059
2018-02-03,HUB,Your Web Layout,471.9,117.975
2018-02-03,IMH,Other,7607.46,21.986879
2018-02-03,IMH,Business Class,44946.67,123.479863
2018-02-03,IMH,Reseller,6770.71,59.392193
2018-02-03,IMH,VPS,25153.85,128.335969
2018-02-03,IMH,Dedicated,21118.74,346.208852
2018-02-03,IMH,Domain Registration,5651.16,14.602481
2018-02-03,IMH,Your Web Layout,863.2,107.9
2018-02-03,IMH,Managed Hosting,470,22.380952
2018-02-03,IMH,WordPress,2780.88,115.87
2018-02-04,HUB,Other,806.25,14.659091
2018-02-04,HUB,Hub Shared,7707.12,113.34
2018-02-04,HUB,Domain Registration,1211.18,16.821944
2018-02-04,HUB,Your Web Layout,189.85,63.283333
2018-02-04,IMH,Other,6881.28,19.773793
2018-02-04,IMH,Business Class,38249.46,115.557281
2018-02-04,IMH,Reseller,6255.8,66.551064
2018-02-04,IMH,VPS,19521.41,122.776164
2018-02-04,IMH,Dedicated,14591.52,339.337674
2018-02-04,IMH,Domain Registration,5941.97,15.081142
2018-02-04,IMH,Your Web Layout,2307.91,153.860667
2018-02-04,IMH,Managed Hosting,689,32.809524
2018-02-04,IMH,WordPress,2405.81,126.621579
2018-02-05,HUB,Other,1408.33,16.37593
2018-02-05,HUB,Hub Shared,9878.72,109.763556
2018-02-05,HUB,Domain Registration,1678.86,17.131224
2018-02-05,HUB,Your Web Layout,213.94,106.97
2018-02-05,IMH,Other,11088.48,12.334238
2018-02-05,IMH,Business Class,54334.53,118.634345
2018-02-05,IMH,Reseller,9258.25,84.165909
2018-02-05,IMH,VPS,29471.44,145.179507
2018-02-05,IMH,Dedicated,25189.94,493.920392
2018-02-05,IMH,Domain Registration,8106.17,14.765337
2018-02-05,IMH,Your Web Layout,1262.18,105.181667
2018-02-05,IMH,Managed Hosting,899,23.657895
2018-02-05,IMH,WordPress,2394.91,104.126522
2018-02-06,HUB,Other,1006.76,13.791233
2018-02-06,HUB,Hub Shared,7276.47,113.694844
2018-02-06,HUB,Domain Registration,1295.08,15.05907
2018-02-06,IMH,Other,10687.74,23.335677
2018-02-06,IMH,Business Class,49982.63,117.883561
